title,tipo,ano,doi_id,file_bruto_name
"Espaço, Tempo e Estruturas das Teorias do Movimento",artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0145,0381.html
Análise do movimento de um ponto de luz sobre um plano inclinado,pesquisa em ensino de física,2019,10.1590/1806-9126-RBEF-2018-0090,0382.html
Experimentos reais e virtuais: proposta para o ensino de eletricidade no nível médio,produtos e materiais didáticos,2019,10.1590/1806-9126-RBEF-2018-0161,0383.html
Construa você mesmo: sensor de chuva,produtos e materiais didáticos,2019,10.1590/1806-9126-RBEF-2018-0163,0384.html
Automodulação espacial de fase: uma segunda demonstração instrutiva e de baixo custo de um efeito óptico não linear,produtos e materiais didáticos,2019,10.1590/1806-9126-RBEF-2018-0211,0385.html
Proposta didático experimental para o ensino inclusivo de ondas no ensino médio,produtos e materiais didáticos,2019,10.1590/1806-9126-RBEF-2018-0084,0386.html
Uma abordagem prática para o ensino do eletromagnetismo usando um motor de indução de baixo custo,produtos e materiais didáticos,2019,10.1590/1806-9126-RBEF-2018-0216,0387.html
O que é o Real? A busca inconclusa sobre o significado da física quântica,resenhas de livros,2019,10.1590/1806-9126-RBEF-2018-0103,0388.html
Distribuição binomial negativa e multiplicidades em colisões entre prótons,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0151,0389.html
Uma aplicação da dinâmica de uma partícula em uma trajetória predeterminada: o problema do iglu elipsoidal,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0185,0390.html
Realização experimental da simulação do algoritmo de Deutsch com o interferômetro de Mach-Zehnder,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0201,0391.html
"Processos quase estáticos, reversibilidade e os limites da Termodinâmica",artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0067,0392.html
Uma análise de experimentos de corpos em movimento no éter sob a perspectiva da teoria ondulatória da luz de Fresnel,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0208,0393.html
Uma análise da difração de elétrons por um fio delgado de comprimento variado com e sem efeitos de fase Aharonov-Bohm,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0228,0394.html
Coreografias no Problema de Três Corpos Restrito,artigos gerais,2019,10.1590/1806-9126-RBEF-2017-0401,0395.html
Dedução do limite de Chandrasekhar: uma abordagem didática dos trabalhos originais do autor,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0167,0396.html
Um passeio por várias álgebras na descrição do momento angular,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0252,0397.html
Aplicações da teoria da informação à neurociência,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0197,0398.html
Bioimpedância para avaliação da composição corporal: uma proposta didático-experimental para estudantes da área da saúde,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0271,0399.html
Conceitos básicos de radiômetros de substituição elétrica para medidas da Irradiância Solar Total,tipo de artigo,2019,10.1590/1806-9126-RBEF-2018-0220,0400.html
Fontes de autoeficácia e atividades experimentais de física: um estudo exploratório,pesquisa em ensino de física,2019,10.1590/1806-9126-RBEF-2018-0188,0401.html
Jogo de Física de partículas: Descobrindo o bóson de Higgs,pesquisa em ensino de física,2019,10.1590/1806-9126-RBEF-2018-0124,0402.html
"Investigando a compreensão conceitual em física de alunos de graduação em cursos de ciências, engenharias e matemática",pesquisa em ensino de física,2019,10.1590/1806-9126-RBEF-2018-0258,0403.html
"3D para celular: revivendo um vídeo, e fazendo um estereoscópio",produtos e materiais didáticos,2019,10.1590/1806-9126-RBEF-2018-0178,0404.html
Experimento para modelar a acomodação do olho humano,produtos e materiais didáticos,2019,10.1590/1806-9126-RBEF-2018-0105,0405.html
O arrasto magnético e as correntes de Foucault: um experimento de baixo custo com vídeo-análise,produtos e materiais didáticos,2019,10.1590/1806-9126-RBEF-2018-0257,0406.html
Thomas Young e a teoria ondulatória da luz no início do século XIX: aspectos conceituais e epistemológicos,história da física e ciências afins,2019,10.1590/1806-9126-RBEF-2018-0141,0407.html
Primeiro modelo matemático da cosmologia: as esferas concêntricas de eudoxo,história da física e ciências afins,2019,10.1590/1806-9126-RBEF-2018-0096,0408.html
Princípios de gravação magnética e registro de som em fios,história da física e ciências afins,2019,10.1590/1806-9126-RBEF-2018-0165,0409.html
O experimento WS de 1950 e as suas implicações para a segunda revolução da mecânica quântica,história da física e ciências afins,2019,10.1590/1806-9126-RBEF-2018-0182,0410.html
Comentários sobre o artigo “Eletrostética em sistemas coloidais carregados”,notas e discussões,2019,10.1590/1806-9126-RBEF-2018-0243,0411.html
"Dilatação do tempo, referenciais acelerados e o paradoxo dos gêmeos",artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0282,0412.html
Um Novo Método para o Cálculo do Propagador da Eletrodinâmica,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0217,0413.html
Um estudo das variações da temperatura do solo via equação do calor,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0245,0414.html
É seguro atirar para cima? Uma analise da letalidade de projéteis subsônicos,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0260,0415.html
A nova definição do quilograma em termos da constante de Planck,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0284,0416.html
"László Tisza, 110 anos: Origens da Física Térmica Moderna",artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0288,0417.html
A busca pelo copo ideal: um estudo de otimização em transferência de calor,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0234,0418.html
Materiais porosos e imagens: uma introdução,articles,2019,10.1590/1806-9126-RBEF-2018-0241,0419.html
O Princípio de Equivalência * * Dedicado ao Prof. Abraham Hirsz Zimerman pelo 90° aniversário.,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0329,0420.html
Sobre a ação de Euler-Heisenberg e o espalhamento da luz pela luz,articles,2019,10.1590/1806-9126-RBEF-2018-0253,0421.html
Radiação de baixa frequência e possível influência nociva a sistemas biológicos,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0289,0422.html
Correção de distorções harmônicas em sistemas elétricos através de interferência destrutiva,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0278,0423.html
von Neumann e a descrição da Mecânica Quântica no espaço de fases,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0269,0424.html
Grandezas físicas multidimensionais,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0295,0425.html
Desvendando a radiação Hawking,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0312,0426.html
Velocidade limite c,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0341,0427.html
Descrição temporal de forças de colisão: um modelo didático para laboratório de física assistido por sistema embarcado,pesquisa em ensino de física,2019,10.1590/1806-9126-RBEF-2018-0219,0428.html
Luz à primeira vista: um programa de atividades para o ensino de óptica a partir de cores,pesquisa em ensino de física,2019,10.1590/1806-9126-RBEF-2018-0223,0429.html
Física aplicada ao trânsito: processo de validação de um questionário para coleta de dados,pesquisa em ensino de física,2019,10.1590/1806-9126-RBEF-2018-0256,0430.html
A utilização do software Maxima no ensino por investigação da evolução estelar utilizando simulação gráfica da fusão nuclear,produtos e materiais didáticos,2019,10.1590/1806-9126-RBEF-2018-0118,0431.html
Determinação da densidade de líquidos imiscíveis pelo princípio de Stevin,produtos e materiais didáticos,2019,10.1590/1806-9126-RBEF-2018-0313,0432.html
Ensinando atomística com o jogo digital “Em busca do Prêmio Nobel”,produtos e materiais didáticos,2019,10.1590/1806-9126-RBEF-2018-0268,0433.html
Um medidor de luminosidade com módulo sensor integrado e aquisição automática de dados com aplicações didáticas,produtos e materiais didáticos,2019,10.1590/1806-9126-RBEF-2018-0294,0434.html
Venturino: análise da variação de pressão em um tubo de Venturi utilizando Arduino e sensor de pressão,produtos e materiais didáticos,2019,10.1590/1806-9126-RBEF-2018-0333,0435.html
Isqueiro Pneumático: uma ferramenta versátil ao ensino interdisciplinar,produtos e materiais didáticos,2019,10.1590/1806-9126-RBEF-2018-0274,0436.html
A física na visão de Ernst Mach: De uma crítica a Newton às teorias gravitacionais,história da física e ciências afins,2019,10.1590/1806-9126-RBEF-2018-0332,0437.html
Sobre as origens das Leis de Fresnel,história da física e ciências afins,2019,10.1590/1806-9126-RBEF-2018-0264,0438.html
O equilíbrio estelar e a existência de uma massa máxima para as estrelas,notas e discussões,2019,10.1590/1806-9126-RBEF-2018-0250,0439.html
Sistema computadorizado para deslocamento de amostra com motor de passo utilizando o L298: aplicação na técnica de varredura-Z,artigos gerais,2019,10.1590/1806-9126-RBEF-2019-0018,0440.html
Comparação entre simulação e sistema real de vibração com dois graus de liberdade,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0296,0441.html
"Teorema de Emmy Nöther, 100 anos: Alegoria da Misoginia em Ciência",articles,2019,10.1590/1806-9126-RBEF-2019-0017,0442.html
Variação da entropia total para um corpo em contato com reservatórios térmicos: o caminho da reversibilidade,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0331,0443.html
Geração de soluções exatas em Relatividade Geral através do Método de Kerr-Schild,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0350,0444.html
O Experimento de Hardy: a mais simples prova da violação do realismo local EPR,artigos gerais,2019,10.1590/1806-9126-RBEF-2019-0077,0445.html
Solução do átomo de hidrogênio usando Supersimetria,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0315,0446.html
Uma interface de controle para a Fluidodinâmica Computacional,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0304,0447.html
Rediscutindo Soluções Numéricas de Equações de Onda,artigos gerais,2019,10.1590/1806-9126-RBEF-2019-0064,0448.html
Estudo da atividade estelar da Kepler-289 a partir da modelagem de trânsitos planetários,artigos gerais,2019,10.1590/1806-9126-RBEF-2018-0323,0449.html
A busca por violações da simetria de Lorentz: testando os princípios da relatividade restrita na escala de Planck,artigos gerais,2019,10.1590/1806-9126-RBEF-2019-0092,0450.html
Mecanismos de limitação da energia de raios cósmicos durante sua propagação,artigos gerais,2019,10.1590/1806-9126-RBEF-2019-0118,0451.html
Braquistócrona na esfera,artigos gerais,2019,10.1590/1806-9126-RBEF-2019-0020,0452.html
Proposta de atividade para o estudo de movimentos bidimensionais nos cursos introdutórios de Física,articles,2019,10.1590/1806-9126-RBEF-2019-0039,0453.html
Utilização de plataformas interativas e novas tecnologias no ensino de física das radiações para cursos da área de saúde,pesquisa em ensino de física,2019,10.1590/1806-9126-RBEF-2018-0354,0454.html
Gamificação como estratégia de aprendizagem ativa no ensino de Física,pesquisa em ensino de física,2019,10.1590/1806-9126-RBEF-2018-0309,0455.html
Livro didático de física – quais características os estudantes mais valorizam?,pesquisa em ensino de física,2019,10.1590/1806-9126-RBEF-2018-0292,0456.html
Estudo comparativo de um experimento de eletrodinâmica: Laboratório Tradicional x Laboratório Remoto,pesquisa em ensino de física,2019,10.1590/1806-9126-RBEF-2019-0041,0457.html
Redescobrindo a lei empírica de Hubble em sala de aula,produtos e materiais didáticos,2019,10.1590/1806-9126-RBEF-2018-0281,0458.html
Espectroscopia óptica de baixo custo: uma estratégia para a introdução de conceitos de física quântica no ensino médio,produtos e materiais didáticos,2019,10.1590/1806-9126-RBEF-2018-0349,0459.html
Interferômetro de Michelson construído com material de fácil acesso,produtos e materiais didáticos,2019,10.1590/1806-9126-RBEF-2019-0070,0460.html
Práticas experimentais de Física a distância: Desenvolvimento de uma aplicação com Arduino para a realização do Experimento de Millikan remotamente,produtos e materiais didáticos,2019,10.1590/1806-9126-RBEF-2019-0049,0461.html
Proposta experimental para análise das variáveis de estado dos gases com Arduino,produtos e materiais didáticos,2019,10.1590/1806-9126-RBEF-2019-0028,0462.html
Simulador didático para análise dos transientes de ondas de tensão em uma linha de transmissão similar à transmissão e reflexão de ondas eletromagnéticas,produtos e materiais didáticos,2019,10.1590/1806-9126-RBEF-2019-0123,0463.html
"Distorções científicas perenes e suas consequências para o ensino de ciências: a relação entre eletricidade, magnetismo e calor",história da física e ciências afins,2019,10.1590/1806-9126-RBEF-2018-0311,0464.html
Os modelos na ciência: traços da evolução histórico-epistemológica,história da física e ciências afins,2019,10.1590/1806-9126-RBEF-2019-0029,0465.html
Azeredo Coutinho e a física do voo controlado de balões,história da física e ciências afins,2019,10.1590/1806-9126-RBEF-2018-0310,0466.html
Sobre o surgimento das equações de Maxwell,história da física e ciências afins,2019,10.1590/1806-9126-RBEF-2019-0079,0467.html
O equilíbrio e a estrutura estelar em uma abordagem simples: a Seqüência Principal,notas e discussões,2019,10.1590/1806-9126-RBEF-2019-0031,0468.html
Comentário do Artigo “Sobre a Dinâmica de Partículas Carregadas em Campos Elétrico e Magnético Estáticos”,notas e discussões,2019,10.1590/1806-9126-RBEF-2019-0019,0469.html
Apresentação: Cem anos da observação do eclipse solar de Sobral,"seção especial, notas e discussões",2019,10.1590/1806-9126-RBEF-2019-0272,0470.html
Henrique Morize e o eclipse solar total de maio de 1919,"seção especial, história da física e ciências afins",2019,10.1590/1806-9126-RBEF-2019-0135,0471.html
Eclipses: revelando a vida secreta das estrelas e da natureza humana,"seção especial, artigos gerais",2019,10.1590/1806-9126-RBEF-2019-0198,0472.html
Do Eclipse Solar de 1919 ao Espetáculo das Lentes Gravitacionais,"seção especial, artigos gerais",2019,10.1590/1806-9126-RBEF-2019-0199,0473.html
Expedição do Observatório Real de Greenwich para Sobral em 1919 - Anotações Tomadas pela Comissão Britânica,"seção especial, história da física e ciências afins",2019,10.1590/1806-9126-RBEF-2019-0202,0474.html
"Eddington e o encurvamento gravitacional da luz — com a tradução de Weighting Light do seu clássico livro Space, Time and Gravitation","seção especial, história da física e ciências afins",2019,10.1590/1806-9126-RBEF-2019-0230,0475.html
A deflexão gravitacional da luz: De Newton a Einstein,"seção especial, história da física e ciências afins",2019,10.1590/1806-9126-RBEF-2019-0238,0476.html
A fotografia no estudo do eclipse lunar,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0104,0477.html
A força de atrito estático não é conservativa,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0146,0478.html
Um problema didático: como determinar ângulos de paralaxe trigonométrica,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0135,0479.html
Desenvolvimento de um obturador de feixe óptico utilizando um disco rígido de computador,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0200,0480.html
"Violão: aspectos acústicos, estruturais e históricos",artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0192,0481.html
Os fundamentos quânticos da Ressonância Magnética Nuclear,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0093,0482.html
Teorias clássicas de calibre como sistemas com vínculos: um ponto de vista geométrico,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0051,0483.html
100 Anos da Cosmologia Relativística (1917–2017). Parte I: Das Origens à Descoberta da Expansão Universal (1929),artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0196,0484.html
"Aplicação e avaliação de uma metodologia de aprendizagem ativa (tipo ISLE) em aulas de Mecânica, em cursos de Engenharia",pesquisa em ensino de física,2018,10.1590/1806-9126-RBEF-2017-0180,0485.html
A integração do ensino de funções trigonométricas e movimento harmônico simples por meio do software Modellus,pesquisa em ensino de física,2018,10.1590/1806-9126-RBEF-2017-0095,0486.html
Astronomia diurna: medida da abertura angular do Sol e da latitude local,produtos e materiais didáticos,2018,10.1590/1806-9126-RBEF-2016-0301,0487.html
Produção de espelhos parabólicos e construção do conceito de função polinomial de 2 o grau,produtos e materiais didáticos,2018,10.1590/1806-9126-RBEF-2017-0068,0488.html
O estudo do movimento browniano com material de baixo custo,produtos e materiais didáticos,2018,10.1590/1806-9126-RBEF-2016-0297,0489.html
Sistema photogate de seis canais analógicos para laboratórios didáticos de física,produtos e materiais didáticos,2018,10.1590/1806-9126-RBEF-2017-0166,0490.html
Desenvolvimento de um aparato experimental de baixo custo para o estudo de objetos em queda: análise do movimento de magnetos em tubos verticalmente orientados,produtos e materiais didáticos,2018,10.1590/1806-9126-RBEF-2017-0061,0491.html
Expedição norte-americana e iconografia inédita de Sobral em 1919,história da física e ciências afins,2018,10.1590/1806-9126-RBEF-2017-0092,0492.html
O Sonho de Johannes Kepler: uma tradução do primeiro texto de hard sci-fi,história da física e ciências afins,2018,10.1590/1806-9126-RBEF-2017-0175,0493.html
Lei de Gauss sem superfícies gaussianas,notas e discussões,2018,10.1590/1806-9126-RBEF-2017-0109,0494.html
Estudo da relação entre o movimento circular uniforme e o movimento harmônico simples utilizando a videoanálise de uma roda de bicicleta,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0152,0495.html
Sobre a teoria de Einstein para ondas gravitacionais e sua aplicação no estudo da radiação emitida por um pulsar binário,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0177,0496.html
Calores específicos dos gases ideais degenerados,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0141,0497.html
Determinação do número pi ( π ) por meio de uma rede quadrada de resistores idênticos,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0142,0498.html
Operadores-escada generalizados para sistemas quânticos,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0189,0499.html
Sobre derivadas fracionárias * * Dedicado ao Prof. Dr. Waldyr Alves Rodrigues Jr. (1946-2017).,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0213,0500.html
Compreendendo o Universo numa Perspectiva Newtoniana,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0214,0501.html
Mecânica celeste e a teoria dos sistemas dinâmicos: uma revisão do problema circular restrito de três corpos,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0174,0502.html
As limitações do modelo do campo elétrico do condutor e suas implicações didáticas,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0155,0503.html
Construção de radiotelescópio para análise de micro-ondas solares em 12 GHz,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0255,0504.html
Estudo e aplicação de simulação computacional em problemas simples de mecânica dos fluidos e transferência de calor - Parte II: Problemas clássicos de transmissão de calor,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0221,0505.html
As Simetrias de Lie de um Pião,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0287,0506.html
Síntese das Leis de Kepler,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0253,0507.html
Uma discussão sistemática sobre as cordas cósmicas e o modelo de vórtices abelianos proposto por Nielsen e Olesen,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0274,0508.html
Estimando parâmetros cosmológicos a partir de dados observacionais,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0247,0509.html
Geração de energia por pipas,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0263,0510.html
Efeito da penalização em itens dicotômicos no ensino de Física,pesquisa em ensino de física,2018,10.1590/1806-9126-RBEF-2017-0232,0511.html
Formação de imagens na óptica geométrica por meio do método gráfico de Pierre Lucie,produtos e materiais didáticos,2018,10.1590/1806-9126-RBEF-2017-0120,0512.html
Proposta experimental do estudo de colisões entre bolas de borracha e superfície plana,produtos e materiais didáticos,2018,10.1590/1806-9126-RBEF-2017-0147,0513.html
Aquisição de imagens ultrassônicas como experimento didático,produtos e materiais didáticos,2018,10.1590/1806-9126-RBEF-2017-0224,0514.html
"Uma aula sobre conversão de energia utilizando bicicleta, motor, alternador e lâmpada",produtos e materiais didáticos,2018,10.1590/1806-9126-RBEF-2017-0215,0515.html
Audiotermômetro: um termômetro para a inclusão de estudantes com deficiência visual,produtos e materiais didáticos,2018,10.1590/1806-9126-RBEF-2017-0299,0516.html
Pirâmide “holográfica”: erros conceituais e potencial didático,produtos e materiais didáticos,2018,10.1590/1806-9126-RBEF-2017-0186,0517.html
"“Mas seja tudo pelo bem da física”: aspectos da trajetória científica de Francisco Xavier Roser, SJ (1904-1967)",história da física e ciências afins,2018,10.1590/1806-9126-RBEF-2017-0205,0518.html
Descobertas sobre a teoria do som: a história dos padrões de Chladni e sua contribuição para o campo da acústica,história da física e ciências afins,2018,10.1590/1806-9126-RBEF-2017-0248,0519.html
A primeira Lei de Newton: uma abordagem didática,cartas ao editor,2018,10.1590/1806-9126-RBEF-2018-0015,0520.html
Desvendando o Endereço Físico do Telescópio James Webb,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0314,0521.html
Grandezas físicas unidimensionais,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0289,0522.html
Velocidade mínima para completar um loop circular vertical: uma abordagem cinemática,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0330,0523.html
Um trem movido pela força gravitacional,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0305,0524.html
C * -Álgebras e a Descrição da Mecânica Quântica,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0277,0525.html
Termodinâmica das reações químicas aplicada à combustão e à física de plasmas,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0300,0526.html
Método das Relações de Recorrência aplicado no problema do elétron em campo magnético constante e uniforme,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0353,0527.html
Uma Abordagem Física dos Números Perplexos,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0356,0528.html
Fotos da Lua pelo Mundo: um projeto observacional registrado em fotografia sobre como as fases da Lua se comparam quando observadas dos Hemisférios Norte e Sul,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0383,0529.html
As leis de Newton e a estrutura Espaço-temporal da Mecânica Clássica,artigos gerais,2018,10.1590/1806-9126-RBEF-2018-0003,0530.html
A irradiância solar: conceitos básicos,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0342,0531.html
Uma revisão das aproximações lineares para grandes amplitudes de oscilações do período de um pêndulo simples,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0393,0532.html
Uma introdução ao cálculo fracionário e suas aplicações em circuitos elétricos,artigos gerais,2018,10.1590/1806-9126-RBEF-2018-0011,0533.html
Mínimo teórico para descrever campos quânticos em equilíbrio termodinâmico,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0346,0534.html
Potência irradiada por uma carga elétrica acelerada no espaço-tempo de Minkowski,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0398,0535.html
Espalhamento Bhabha: Um Estudo Detalhado,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0395,0536.html
Uma busca por questões de Física do ENEM potencialmente não reprodutoras das desigualdades socioeconômicas,pesquisa em ensino de física,2018,10.1590/1806-9126-RBEF-2017-0237,0537.html
A Natureza da Ciência na escola por meio de um material didático sobre a Gravitação,pesquisa em ensino de física,2018,10.1590/1806-9126-RBEF-2017-0233,0538.html
A investigação da prática de monitores em um observatório astronômico: subsídios para a formação,pesquisa em ensino de física,2018,10.1590/1806-9126-RBEF-2017-0319,0539.html
Orientações motivacionais de alunos do ensino médio para física: considerações psicométricas,pesquisa em ensino de física,2018,10.1590/1806-9126-RBEF-2017-0343,0540.html
Recorrência de concepções alternativas sobre corrente elétrica em circuitos simples,pesquisa em ensino de física,2018,10.1590/1806-9126-RBEF-2018-0008,0541.html
Em busca do Prêmio Nobel - Versão beta,produtos e materiais didáticos,2018,10.1590/1806-9126-RBEF-2017-0317,0542.html
Um iluminador de baixo custo para a realização de experimentos de óptica geométrica,produtos e materiais didáticos,2018,10.1590/1806-9126-RBEF-2017-0190,0543.html
Investigando a atmosfera com dados obtidos por radiossondas,produtos e materiais didáticos,2018,10.1590/1806-9126-RBEF-2017-0352,0544.html
Uma abordagem didática para a pressão interna de foguetes de garrafa PET propulsionados pela reação química entre vinagre e bicarbonato de sódio,produtos e materiais didáticos,2018,10.1590/1806-9126-RBEF-2017-0340,0545.html
Hill and Dale: A técnica de Edison e a transcrição de registros fonográficos de cilindros,história da física e ciências afins,2018,10.1590/1806-9126-RBEF-2017-0296,0546.html
Millikan e a questão do potencial de contato no experimento do efeito fotoelétrico,história da física e ciências afins,2018,10.1590/1806-9126-RBEF-2017-0321,0547.html
Práticas científicas e difusão do conhecimento sobre eletricidade no século XVIII e início do XIX: possibilidades para uma abordagem histórica da pilha de volta na educação básica,história da física e ciências afins,2018,10.1590/1806-9126-RBEF-2017-0329,0548.html
Forças internas e a conservação do momento angular,notas e discussões,2018,10.1590/1806-9126-RBEF-2018-0004,0549.html
O legado de Feynman visto por pesquisadores brasileiros,seção especial - celebrando os 100 anos de nascimento de richard p. feynman,2018,10.1590/1806-9126-RBEF-2018-0157,0550.html
Lembrando Feynman,seção especial - celebrando os 100 anos de nascimento de richard p. feynman,2018,10.1590/1806-9126-RBEF-2018-0055,0551.html
Feynman e suas conferências sobre o ensino de física no Brasil,seção especial - celebrando os 100 anos de nascimento de richard p. feynman,2018,10.1590/1806-9126-RBEF-2017-0374,0552.html
O que diferencia as Feynman lectures de livros tradicionais?,seção especial - celebrando os 100 anos de nascimento de richard p. feynman,2018,10.1590/1806-9126-RBEF-2018-0071,0553.html
Diagramas de Feynman: O poder de uma imagem,seção especial - celebrando os 100 anos de nascimento de richard p. feynman,2018,10.1590/1806-9126-RBEF-2017-0378,0554.html
Feynman e as Integrais de Trajetória,seção especial - celebrando os 100 anos de nascimento de richard p. feynman,2018,10.1590/1806-9126-RBEF-2017-0373,0555.html
A Integral de Caminhos: Uma Ponte entre a Mecânica Quântica e a Mecânica Clássica,seção especial - celebrando os 100 anos de nascimento de richard p. feynman,2018,10.1590/1806-9126-RBEF-2017-0372,0556.html
Richard Feynman e a QED,seção especial - celebrando os 100 anos de nascimento de richard p. feynman,2018,10.1590/1806-9126-RBEF-2017-0392,0557.html
A eletrodinâmica quântica de Feynman – tradução de sua palestra Nobel,seção especial - celebrando os 100 anos de nascimento de richard p. feynman,2018,10.1590/1806-9126-RBEF-2017-0376,0558.html
Há mais história lá embaixo - um convite para rever uma palestra,seção especial - celebrando os 100 anos de nascimento de richard p. feynman,2018,10.1590/1806-9126-RBEF-2017-0375,0559.html
"Feynman, dissipação e computação quântica",seção especial - celebrando os 100 anos de nascimento de richard p. feynman,2018,10.1590/1806-9126-RBEF-2017-0381,0560.html
"Feynman, a superfluidez e a supercondutividade",seção especial - celebrando os 100 anos de nascimento de richard p. feynman,2018,10.1590/1806-9126-RBEF-2018-0020,0561.html
Feynman e os pólarons,seção especial - celebrando os 100 anos de nascimento de richard p. feynman,2018,10.1590/1806-9126-RBEF-2018-0043,0562.html
A invenção dos pártons,seção especial - celebrando os 100 anos de nascimento de richard p. feynman,2018,10.1590/1806-9126-RBEF-2018-0150,0563.html
Teorias de gauge a la Utiyama,artigos gerais,2018,10.1590/1806-9126-RBEF-2018-0007,0564.html
Construindo transformadas finitas usando a Teoria de Sturm--Liouville,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0386,0565.html
O arco de violino,artigos gerais,2018,10.1590/1806-9126-RBEF-2018-0069,0566.html
O pêndulo invertido sob diferentes perspectivas,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0400,0567.html
Uma abordagem pedagógica no ensino da computação quântica com um processador quântico de 5-qbits,artigos gerais,2018,10.1590/1806-9126-RBEF-2018-0038,0568.html
Introdução ao problema de enovelamento de proteínas: uma abordagem utilizando modelos computacionais simplificados,artigos gerais,2018,10.1590/1806-9126-RBEF-2018-0068,0569.html
Habitabilidade cósmica e a possibilidade de existência de vida em outros locais do universo,artigos gerais,2018,10.1590/1806-9126-RBEF-2017-0325,0570.html
Una actividad experimental fundamental sobre efecto Hall,articles,2018,10.1590/1806-9126-RBEF-2017-0379,0571.html
Eletrostática em sistemas coloidais carregados,artigos gerais,2018,10.1590/1806-9126-RBEF-2018-0054,0572.html
Aplicação do Problema Restrito de Três Corpos no estudo do movimento de astros do sistema solar,artigos gerais,2018,10.1590/1806-9126-RBEF-2018-0083,0573.html
Enfoque histórico en la enseñanza del campo electro magnético,physics education research,2018,10.1590/1806-9126-RBEF-2017-0367,0574.html
Dificuldades na aprendizagem de Física sob a ótica dos resultados do Enem,pesquisa em ensino de física,2018,10.1590/1806-9126-RBEF-2018-0059,0575.html
